local_timezone,timestamp,device_id,ssid,bssid,security,frequency,rssi,local_date_time,local_date,local_time,local_hour,local_minute,assigned_segments
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,2a:6a:1b:95:83:97,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2462,-72,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1c:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-79,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,8a:78:48:f2:a9:eb,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6135,-82,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Q NET - Gast,b2:8b:a9:87:9f:1d,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2462,-83,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,96:78:48:f6:1c:f6,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-58,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,8a:78:48:f2:a9:ea,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-78,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,22:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-81,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1e:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-79,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,8e:78:48:f6:1c:f5,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2437,-53,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,22:6a:1b:95:83:97,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2462,-73,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NeXa Gastzugang,76:42:7f:4a:43:05,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5580,-87,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1a:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-80,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,2e:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-80,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NeXa Gastzugang,76:42:7f:4a:43:04,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2462,-82,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,0c:ea:14:ba:e7:7e,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-75,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,8e:78:48:f6:1c:f6,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-57,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,8e:78:48:f6:1c:f7,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6215,-60,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,26:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-79,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NeXa Gastzugang,1e:ed:6f:b6:5b:61,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],5580,-86,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NeXa Gastzugang,1e:ed:6f:b6:5b:60,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS],2462,-71,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763114947255,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,0c:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-79,2025-11-14 11:09:07,2025-11-14,11:09:07,11,9,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115025394,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,NA,NA,0,0,2025-11-14 11:10:25,2025-11-14,11:10:25,11,10,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115229287,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,NA,NA,0,0,2025-11-14 11:13:49,2025-11-14,11:13:49,11,13,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115561104,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,NA,NA,0,0,2025-11-14 11:19:21,2025-11-14,11:19:21,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,16:ea:14:ba:e7:7e,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-55,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,16:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-66,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,8a:78:48:f6:1c:f6,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-86,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,12:ea:14:ba:e7:7e,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-57,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,12:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-66,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,SilverX,24:16:1b:84:96:00,[WPA2-EAP/SHA256-CCMP-128][RSN-EAP/SHA256-CCMP-128][ESS][MFPR][MFPC],2412,-73,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,92:78:48:f6:1c:f7,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6215,-87,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,92:78:48:f6:1c:f6,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-85,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Q NET,ac:8b:a9:87:9e:88,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-75,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Red,24:16:1b:84:96:01,[ESS],2412,-74,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ro2,80:ea:96:ec:1f:5e,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2437,-75,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ro2,80:ea:96:ec:1f:5f,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-85,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,SilverX,24:16:1b:84:96:0f,[WPA2-EAP/SHA256-CCMP-128][RSN-EAP/SHA256-CCMP-128][ESS][MFPR][MFPC],5500,-87,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Red,24:16:1b:84:96:0e,[ESS],5500,-86,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,84:78:48:f6:1c:f6,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-86,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1a:ea:14:ba:e7:80,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6375,-69,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,26:6a:1b:95:83:97,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2462,-56,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Q NET - Gast,b2:8b:a9:87:9e:88,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-75,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,iwl,e6:8d:8c:6b:85:a2,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2412,-87,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,GreenX,24:16:1b:84:96:0d,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],5500,-87,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,0c:ea:14:ba:e7:80,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6375,-69,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1c:6a:1b:95:83:97,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2462,-55,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1c:6a:1b:95:83:98,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-53,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,2a:6a:1b:95:83:98,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-53,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1e:ea:14:ba:e7:80,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6375,-68,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,96:78:48:f6:1c:f6,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-85,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,96:78:48:f6:1c:f7,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6215,-89,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,22:6a:1b:95:83:98,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-53,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,22:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-55,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,2e:6a:1b:95:83:98,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-53,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1e:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-67,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,22:6a:1b:95:83:97,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2462,-58,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1a:ea:14:ba:e7:7e,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2412,-55,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1a:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-67,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
Europe/Berlin,1763115564039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,12:ea:14:ba:e7:80,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6375,-69,2025-11-14 11:19:24,2025-11-14,11:19:24,11,19,"[allday_RR1SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[morning_RR0SS#2025-11-14 05:00:00,2025-11-14 12:00:00;1763092800000,1763118000999]"
